ward,address,assault,injury,burglary,dnsty,owner,elder,single,manag,retail,high,nhmem,commt,detach
ë´óß,åIå¥2,0,0,0.606796117,0.009022158,0.248179612,0.213592233,0.444174757,0.01511335,0.005819511,0,1.979369,0.76070529,0.19538835
ë´óß,ìáç™4,0,0,0,0.006321955,0.329985653,0.177905308,0.360114778,0.018991487,0.004494303,0,2.237446,0.781270465,0.257532281
ë´óß,ìáç™2,0,0,0,0.008016858,0.627520161,0.161290323,0.319556452,0.018173557,0.002796202,0.148185484,2.410282,0.766015448,0.321068548
ë´óß,àÍÉcâ∆1,0,1,0,0.004936558,0.545588235,0.157352941,0.348529412,0.017632242,0.002577174,0.022058824,2.389706,0.714105793,0.466176471
ë´óß,àÍÉcâ∆2,0,0,0,0.00968834,0.36076366,0.29361422,0.414746544,0.011494253,0.014950276,0.092165899,2.091508,0.729166667,0.175773535
ë´óß,íJíÜ5,0,0,0,0.010297428,0.376826722,0.100208768,0.538622129,0.014054054,0.015972837,0,1.975992,0.743783784,0.16388309
ë´óß,ëÂíJìc2,0,0,0,0.005999471,0.740112994,0.198681733,0.313559322,0.020979021,0,0.456685499,2.338983,0.773601399,0.235404896
ë´óß,òZí¨2,0,0,0,0.004657129,0.450413223,0.17768595,0.45661157,0.019083969,0.002434408,0,1.960744,0.673664122,0.452479339
ë´óß,òZí¨1,0,0,0,0.00459585,0.517053206,0.148703956,0.463847203,0.021024967,0.002144312,0.062755798,2.028649,0.743758213,0.452933151
ë´óß,é≠ïl4,1,3,0,0.004912799,0.622222222,0.186243386,0.372486772,0.023552502,0.011432006,0,2.277249,0.668302257,0.531216931
ë´óß,é≠ïl3,0,0,0,0.003707883,0.571428571,0.189044039,0.412459721,0.021547502,0.005894378,0,2.293233,0.647404505,0.551020408
ë´óß,ç]ñk7,1,2,0,0.006881293,0.276612903,0.286290323,0.398387097,0.023320896,0.018218777,0.05,2.101613,0.724813433,0.233064516
ë´óß,ç]ñk6,2,1,1.349527665,0.006029569,0.165991903,0.255735493,0.407557355,0.006118287,0.003743052,0,2.051282,0.762746431,0.091093117
ë´óß,â¡ïΩ2,1,0,0,0.005451516,0.191292876,0.096306069,0.635883905,0.015360983,0.00870948,0,1.667546,0.657450077,0.17414248
ë´óß,êºêVà‰7,0,2,0,0.004623019,0.463810931,0.141802068,0.400295421,0.027308192,0.02241857,0.05760709,2.243722,0.712613784,0.218611521
ë´óß,êºêVà‰6,1,0,0,0.006654578,0.402840909,0.242613636,0.470454545,0.022506083,0.00614036,0,1.998295,0.714720195,0.367045455
ë´óß,â¡ïΩ3,1,1,0,0.00816956,0.496197719,0.063688213,0.47148289,0.019434629,0.031389128,0.232889734,2.091255,0.727915194,0.11121673
ë´óß,êºêVà‰1,0,0,0,0.007893786,0.399727149,0.169167804,0.457025921,0.024810476,0.02296521,0.094815825,2.020464,0.687112336,0.255115962
ë´óß,åIå¥3,0,1,1.665741255,0.009140643,0.560799556,0.144364242,0.409772349,0.02010582,0.004872303,0.294280955,2.148251,0.747619048,0.233203776
ë´óß,åIå¥1,0,0,0.7390983,0.010034397,0.277900961,0.19586105,0.477457502,0.009223674,0.004753916,0.205469327,1.969697,0.756341276,0.254249815
ë´óß,ïΩñÏ1,0,2,2.496878901,0.004526436,0.54556804,0.214731586,0.287141074,0.024175824,0.02204448,0,2.496879,0.736263736,0.480649189
ë´óß,êºâ¡ïΩ2,0,0,0,0.002059138,0.575875486,0.26848249,0.385214008,0.033333333,0.001746662,0,2.175097,0.711111111,0.614785992
ë´óß,àÍÉcâ∆4,2,0,0,0.003267733,0.549450549,0.098901099,0.296703297,0.012232416,0.003626824,0,2.52381,0.749235474,0.424908425
ë´óß,àÍÉcâ∆3,1,1,0,0.005109167,0.48,0.105,0.37625,0.01722282,0.004630183,0,2.31625,0.733046286,0.34875
ë´óß,ìáç™3,1,0,0.751314801,0.007605088,0.43501127,0.142749812,0.563486101,0.025577558,0.009056398,0,1.898573,0.717821782,0.293764087
ë´óß,ëÂíJìc3,0,0,0,0.010011573,0.66875326,0.142931664,0.410537298,0.022414671,0.007823337,0.241523213,2.178925,0.735099338,0.234741784
ë´óß,í÷2,0,1,0,0.005904135,0.607633588,0.177099237,0.363358779,0.017647059,0.00363262,0,2.294656,0.669117647,0.535877863
ë´óß,ëÂíJìc4,1,0,0,0.007311234,0.410392365,0.094379639,0.536585366,0.019721578,0,0,1.966066,0.674013921,0.207847296
ë´óß,íJíÜ3,0,0,0,0.008225457,0.438947368,0.123157895,0.431578947,0.008746356,0.002337762,0,2.141053,0.720116618,0.195789474
ë´óß,êVìc1,1,2,0,0.002063701,0.456647399,0.238728324,0.398843931,0.01299505,0.000149111,0.231791908,2.089595,0.750618812,0.182080925
ë´óß,ëÂíJìc1,0,0,0.388198758,0.010313121,0.256987578,0.221661491,0.423524845,0.014612954,0.006701927,0.527562112,2.059006,0.754344392,0.18439441
ë´óß,ìáç™1,0,0,0,0.008667001,0.503711559,0.145281018,0.453870626,0.034102307,0.003354671,0,2.097561,0.751253761,0.365853659
ë´óß,êºâ¡ïΩ1,0,0,0,0.000924715,0.784090909,0.193181818,0.295454545,0.017241379,0.001187419,0,2.306818,0.655172414,0.829545455
ë´óß,é≠ïl1,0,0,0,0.002746011,0.75308642,0.166666667,0.386831276,0.016216216,0.000576323,0.181069959,2.308642,0.722522523,0.452674897
ë´óß,íÜâõñ{í¨5,0,1,1.104972376,0.008233755,0.434254144,0.197790055,0.335911602,0.025052192,0.013592519,0.110497238,2.250829,0.782881002,0.281767956
ë´óß,î~ìá2,0,0,1.184132623,0.00813021,0.436352872,0.163410302,0.474245115,0.013015184,0.007855834,0.04973357,1.981646,0.811279826,0.328004737
ë´óß,ê¬à‰6,0,0,1.926782274,0.00725997,0.535645472,0.183044316,0.332369942,0.015111111,0.020604886,0.066473988,2.364162,0.763555556,0.410404624
ë´óß,ê¬à‰5,0,0,0,0.007689489,0.427592955,0.149706458,0.381604697,0.015701668,0.029779841,0.167318982,2.168297,0.777232581,0.160469667
ë´óß,î~ìá3,1,4,0,0.009312776,0.500815661,0.164763458,0.48817292,0.017234132,0.062196585,0.118270799,1.974715,0.74863388,0.319331158
ë´óß,ñxîVì‡2,0,0,0,0.002489392,0.51056338,0.183098592,0.401408451,0.042042042,0,0,2.211268,0.693693694,0.478873239
ë´óß,í÷1,0,0,0,0.002976252,0.766990291,0.106796117,0.495145631,0.0125,0.013812123,0,2.087379,0.625,0.359223301
ë´óß,êºêVà‰âhí¨2,7,1,0,0.007036538,0.382413088,0.168711656,0.59406953,0.022809124,0.045802252,0.1400818,1.752556,0.713085234,0.3200409
ë´óß,ç]ñk3,0,1,0,0.005720032,0.498580352,0.262918796,0.355479841,0.016066482,0.00567131,0,2.294151,0.727423823,0.49971607
ë´óß,êºêVà‰ñ{í¨2,0,3,0,0.008199657,0.321068249,0.232047478,0.382195846,0.012923077,0.028268135,0.223145401,2.121662,0.763076923,0.16379822
ë´óß,ç]ñk5,0,1,0,0.00113235,0.430463576,0.158940397,0.456953642,0.019230769,0,0,2.165563,0.698717949,0.410596026
ë´óß,íÜêÏ5,0,0,4.415011038,0.001054585,0.57615894,0.17218543,0.335540839,0.011472275,0,0,2.384106,0.776290631,0.55187638
ë´óß,êºêVà‰âhí¨3,0,1,0,0.009673954,0.457888493,0.213523132,0.447212337,0.026957638,0.007355878,0.221826809,2.014235,0.713735558,0.400948992
ë´óß,êºêVà‰ñ{í¨1,0,3,1.91448628,0.009174124,0.530950862,0.231014678,0.444160817,0.007910349,0.017669117,0.071474154,2.061902,0.720500989,0.417996171
ë´óß,â¡ïΩ1,0,0,0,0.008102931,0.513998564,0.094041637,0.48241206,0.019886364,0.00997597,0.07609476,2.007179,0.702414773,0.218234027
ë´óß,ñxîVì‡1,0,0,0,0.001316093,0.514814815,0.203703704,0.37037037,0.022556391,0,0,2.248148,0.684210526,0.455555556
ë´óß,íJíÜ2,1,0,1.05374078,0.005555803,0.210748156,0.101159115,0.518440464,0.018847007,0.007446766,0.084299262,1.919916,0.705099778,0.103266596
ë´óß,íÜâõñ{í¨4,0,0,0.51975052,0.009942659,0.593035343,0.228170478,0.351351351,0.017249877,0.012536846,0.222972973,2.256757,0.753573189,0.208419958
ë´óß,íÜâõñ{í¨1,0,0,0.952380952,0.005918861,0.501904762,0.195238095,0.406666667,0.020109689,0.001741836,0.244761905,2.177143,0.795246801,0.141904762
ë´óß,êºêVà‰ñ{í¨3,0,1,2.412545235,0.010755795,0.440289505,0.283474065,0.396863691,0.01285347,0.005812541,0,2.063932,0.737789203,0.323281062
ë´óß,ìåòa5,3,1,0.531067446,0.012308356,0.688794477,0.156664896,0.402549124,0.015007504,0.019119459,0.144450345,2.163569,0.773386693,0.21614445
ë´óß,ê¬à‰4,1,0,1.692047377,0.007890914,0.472081218,0.190637338,0.310772702,0.014917951,0.002932945,0,2.329385,0.81849826,0.276931754
ë´óß,ç]ñk4,1,1,1.353179973,0.007720935,0.431213351,0.369869193,0.442489851,0.011253197,0.005129877,0.031574199,1.966171,0.73657289,0.231393775
ë´óß,íÜêÏ4,0,0,0,0.008545988,0.543423057,0.177755206,0.432706958,0.013665203,0.009157966,0.116302692,2.062976,0.799902391,0.253428136
ë´óß,êºêVà‰âhí¨1,3,0,0,0.012124381,0.478737542,0.117607973,0.389700997,0.021650455,0.001232578,0.50730897,2.11794,0.780043928,0.152159468
ë´óß,êºêVà‰ñ{í¨5,0,0,0,0.010296454,0.59535334,0.141335915,0.324298161,0.019528072,0.004266101,0.173281704,2.385286,0.781122864,0.296224589
ë´óß,ìåòa4,2,0,0.936329588,0.010733792,0.452247191,0.164325843,0.423220974,0.015235457,0.005879465,0,2.121255,0.740535549,0.269662921
ë´óß,àªê£7,0,0,0.988142292,0.005880118,0.438735178,0.196640316,0.445652174,0.016161616,0.013921701,0.078063241,2.056324,0.754545455,0.223320158
ë´óß,êÓ3,2,1,1.209921355,0.005909813,0.513006655,0.189957653,0.35753176,0.017117615,0.005659548,0.23169994,2.251664,0.725565986,0.2323049
ë´óß,ê¬à‰1,0,0,2.7100271,0.006620027,0.510840108,0.169376694,0.445799458,0.019633508,0.013625775,0,2.120596,0.714659686,0.444444444
ë´óß,ê¬à‰2,0,0,0.672043011,0.008832512,0.495295699,0.176747312,0.41733871,0.018424396,0.004190694,0.074596774,2.110215,0.750952986,0.341397849
ë´óß,êºêVà‰ñ{í¨4,0,0,0.500250125,0.009294056,0.378189095,0.300150075,0.436218109,0.011191942,0.00739712,0,2.014507,0.71740347,0.317158579
ë´óß,î~ìc8,1,1,0,0.011333856,0.693129771,0.216793893,0.351145038,0.020134228,0.011273294,0.258015267,2.126718,0.824757644,0.151908397
ë´óß,êVìc2,0,0,0,0.005061442,0.50635055,0.16934801,0.370025402,0.015396459,0.004320012,0.16511431,2.30652,0.755196305,0.370025402
ë´óß,î~ìá1,0,1,1.07584723,0.008318142,0.444862829,0.178052717,0.51048951,0.015089959,0.008756646,0.055406132,1.890802,0.717353453,0.344271114
ë´óß,íJíÜ1,0,0,1.412429379,0.008108712,0.483050847,0.097457627,0.412429379,0.021724819,0.003080852,0.02259887,2.129944,0.72481896,0.213983051
ë´óß,ìåòa3,0,2,1.480750247,0.009455903,0.691016782,0.105133268,0.300098717,0.022613065,0.001460858,0.27739388,2.49309,0.771356784,0.250246792
ë´óß,ä÷å¥3,0,1,1.648125258,0.009000139,0.501030078,0.208899876,0.42645241,0.014948859,0.015233857,0,2.140091,0.688434304,0.466007417
ë´óß,íÜêÏ3,0,0,2.814258912,0.006735977,0.556285178,0.227954972,0.457786116,0.008840864,0.001541818,0,2.059099,0.764243615,0.549718574
ë´óß,íÜâõñ{í¨3,0,0,0,0.010262874,0.720804331,0.178654292,0.327146172,0.020422056,0.004349617,0.332559938,2.293117,0.816201498,0.156999227
ë´óß,ê¬à‰3,0,1,0.462107209,0.008584931,0.486136784,0.223197782,0.35767098,0.014745308,0.019653302,0,2.237523,0.78150134,0.229667283
ë´óß,êVìc3,0,1,0.611807892,0.007569534,0.560110125,0.095747935,0.278372591,0.02458802,0.006018115,0.602630774,2.420924,0.758304996,0.176812481
ë´óß,ç]ñk1,1,0,0,0.006303159,0.221374046,0.266412214,0.396183206,0.012396694,0,0.086259542,2.154198,0.729752066,0.218320611
ë´óß,ìåàªê£3,0,0,0,0.005366812,0.38573156,0.147521161,0.403869407,0.024442083,0.00051916,0,2.170496,0.769394261,0.133010883
ë´óß,àªê£6,0,0,1.85528757,0.006310899,0.453927025,0.126159555,0.484848485,0.03111909,0.002119244,0,1.990105,0.735487732,0.261595547
ë´óß,î~ìc7,1,0,0,0.011281362,0.692594318,0.161620866,0.370749884,0.025010421,0.018511522,0.326967862,2.260829,0.789495623,0.21006055
ë´óß,î~ìc5,0,1,0.664010624,0.009310935,0.656706507,0.203851262,0.416998672,0.022321429,0.001459084,0.152058433,2.129482,0.753826531,0.35126162
ë´óß,ç]ñk2,2,0,1.534919417,0.004939796,0.4742901,0.252494244,0.366845741,0.014630578,0.006012675,0,2.256332,0.691294806,0.475825019
ë´óß,ñ{ñÿ2,1,1,1.85528757,0.007393198,0.548237477,0.207792208,0.387755102,0.022867194,0.014512066,0.031539889,2.230983,0.671064204,0.573283859
ë´óß,ãªñÏ1,0,0,1.112347052,0.006720566,0.687430478,0.224694105,0.33592881,0.017258883,0.03387195,0,2.374861,0.670050761,0.649610679
ë´óß,ãªñÏ2,3,0,2.225932109,0.006338991,0.692821369,0.173066221,0.368948247,0.012276215,0.008709499,0,2.358932,0.709974425,0.594323873
ë´óß,íÜâõñ{í¨2,1,2,1.784651993,0.009820675,0.448542534,0.189173111,0.466389054,0.020158827,0.022428061,0,2.020226,0.764813684,0.185603807
ë´óß,ìåòa2,0,2,0.574052813,0.010336764,0.410447761,0.163605052,0.490815155,0.016460905,0.0184424,0,1.95465,0.713109935,0.264638347
ë´óß,î~ìc6,0,0,0.597728631,0.009342,0.705319785,0.15301853,0.383741781,0.015184382,0.035011562,0.083682008,2.266587,0.755422993,0.335325762
ë´óß,çOìπ1,1,1,5.334626576,0.009807834,0.245392823,0.194956353,0.526673133,0.01280683,0.015496568,0,1.877304,0.692102455,0.220659554
ë´óß,íÜêÏ2,0,0,4.511278195,0.008539797,0.515789474,0.17593985,0.498496241,0.015397083,0.000751245,0,1.944361,0.706645057,0.465413534
ë´óß,çOìπ2,1,0,0.537634409,0.010818671,0.231182796,0.244623656,0.520967742,0.008433735,0.006171296,0,1.883871,0.793373494,0.15483871
ë´óß,ìåòa1,0,0,1.289490651,0.007876931,0.387491941,0.137330754,0.459058672,0.019871795,0.008069918,0,2.045777,0.730769231,0.290135397
ë´óß,ä÷å¥2,0,0,1.776988005,0.008085974,0.584184807,0.240337628,0.410039982,0.01481168,0.009680897,0,2.17992,0.666102412,0.58818303
ë´óß,ë´óß4,0,1,0,0.011701188,0.527888446,0.180776892,0.5,0.023821854,0.01605417,0.083167331,1.952689,0.70585189,0.309262948
ë´óß,àªê£4,5,5,5.459057072,0.00884247,0.292307692,0.112158809,0.627791563,0.022532189,0.012318022,0.072456576,1.693797,0.739806867,0.199503722
ë´óß,ìåàªê£2,0,1,0,0.008706767,0.217516152,0.231155779,0.421392678,0.015861027,0.006831656,0,1.969131,0.777945619,0.111270639
ë´óß,êÓ2,0,2,1.09469075,0.004845757,0.444444444,0.178434592,0.382594417,0.021298174,0.005182599,0.205254516,2.228243,0.726673428,0.267104543
ë´óß,àªê£5,2,0,1.189060642,0.012830165,0.40665874,0.107015458,0.547562426,0.019264448,0.005537871,0,1.881688,0.755983654,0.155766944
ë´óß,î~ìc2,1,1,0,0.009088689,0.649908592,0.189213894,0.458866545,0.018766756,0.017703835,0.142595978,2.063071,0.722966935,0.427787934
ë´óß,êºàªê£4,0,1,0,0.004162621,0.382695507,0.179700499,0.422628952,0.02617801,0,0,2.151414,0.7504363,0.377703827
ë´óß,ñ{ñÿìåí¨,0,0,5.547850208,0.00697857,0.642163662,0.248266297,0.348127601,0.02676399,0.007346372,0,2.31484,0.689781022,0.669902913
ë´óß,íÜêÏ1,0,1,0.717360115,0.008180962,0.710903874,0.165710187,0.322094692,0.025062657,0.000645557,0.234576758,2.33429,0.793859649,0.286226686
ë´óß,êÓ1,1,1,0.750750751,0.005274407,0.487237237,0.243993994,0.347597598,0.018564798,0.002088776,0,2.277027,0.708675473,0.472972973
ë´óß,ñ{ñÿñkí¨,0,0,1.686340641,0.006558593,0.743676223,0.224283305,0.274873524,0.010174419,0.003329067,0,2.580101,0.710755814,0.645868465
ë´óß,êºàªê£3,0,2,2.90866783,0.009226538,0.335078534,0.218731821,0.431646306,0.017000607,0.002028872,0,2.068645,0.746812386,0.258871437
ë´óß,î~ìc4,0,0,1.831501832,0.005516893,0.586080586,0.188644689,0.412087912,0.015775635,0.002632144,0,2.205128,0.685363716,0.598901099
ë´óß,î~ìc3,0,1,0,0.007723527,0.529360967,0.253022453,0.461139896,0.022123894,0.032688261,0,2.079447,0.689380531,0.514680484
ë´óß,êºàªê£2,1,1,3.46981263,0.009400158,0.375433727,0.167244969,0.451769604,0.022916667,0.010437372,0,2.045108,0.745833333,0.256766135
ë´óß,ìåàªê£1,0,1,1.582278481,0.009618711,0.212552743,0.07964135,0.479957806,0.022379913,0.016751574,0.009493671,1.982068,0.741266376,0.128164557
ë´óß,ë´óß3,3,1,0.543478261,0.010775099,0.5125,0.169565217,0.441847826,0.020744681,0.01103862,0.177173913,2.065217,0.740425532,0.265217391
ë´óß,àªê£3,6,1,1.129943503,0.008481793,0.281920904,0.094350282,0.501129944,0.02453271,0.090434119,0.066101695,1.889831,0.697429907,0.09039548
ë´óß,ä÷å¥1,0,0,1.091703057,0.00654346,0.57860262,0.280567686,0.378820961,0.02543235,0.005921974,0,2.228166,0.650050865,0.594978166
ë´óß,ñ{ñÿ1,0,1,0,0.005238366,0.678526048,0.212198221,0.373570521,0.021176471,0.00401364,0,2.307497,0.694117647,0.692503177
ë´óß,ë´óß1,0,1,0.684462697,0.009630527,0.493497604,0.192334018,0.49486653,0.021483021,0.011383928,0,1.956194,0.744975745,0.403148528
ë´óß,î~ìc1,0,1,3.225806452,0.006673072,0.608602151,0.183870968,0.410752688,0.019940179,0.009571912,0.108602151,2.155914,0.711864407,0.465591398
ë´óß,ñ{ñÿìÏí¨,1,0,3.726708075,0.006618324,0.652173913,0.231055901,0.407453416,0.013986014,0.004044988,0,2.198758,0.622377622,0.659627329
ë´óß,ñ{ñÿêºí¨,0,0,0,0.004292549,0.732776618,0.240083507,0.344467641,0.021235521,0.002070102,0,2.302714,0.667953668,0.749478079
ë´óß,àªê£2,0,3,1.187178472,0.010347652,0.329639889,0.151167392,0.502176494,0.023396531,0.014733221,0.091017016,1.919272,0.78217023,0.195092996
ë´óß,ã{èÈ1,0,1,0,0.005473957,0.377703827,0.356073211,0.449805879,0.017088981,0.003688773,0.027176927,2.003882,0.729522687,0.317249029
ë´óß,ë´óß2,1,1,3.6900369,0.008796193,0.540590406,0.20602706,0.467404674,0.016887817,0.005020213,0,1.987085,0.699034982,0.393603936
ë´óß,àªê£1,4,4,3.649635036,0.009214374,0.525547445,0.145072993,0.460310219,0.024024024,0.006019609,0.189781022,2.061588,0.779064779,0.295620438
ë´óß,è¨ë‰2,1,0,0,0.00633111,0.690333151,0.205898416,0.35335882,0.020823245,0.006241209,0.220644457,2.287821,0.756416465,0.425450573
ë´óß,êºàªê£1,0,0,0,0.008662597,0.47145488,0.143646409,0.4106814,0.024691358,0,0,2.116022,0.733686067,0.290976059
ë´óß,è¨ë‰1,0,0,0,0.002727651,0.779274611,0.130569948,0.319170984,0.023175966,0.010817329,0.703626943,2.315026,0.797424893,0.144041451
ë´óß,êÁèZëÂêÏí¨,2,1,0,0.011106887,0.656609984,0.224355458,0.455842019,0.012700166,0.010461067,0.11574328,2.062534,0.742131419,0.536478332
ë´óß,êÁèZå≥í¨,0,0,0,0.011926903,0.49706228,0.313748531,0.44947121,0.013906448,0.010651523,0.229142186,1.978261,0.738305942,0.400705053
ë´óß,êÁèZ5,2,0,3.888024883,0.01024702,0.468118196,0.161741835,0.49844479,0.017530488,0.003354584,0.16718507,1.937014,0.756097561,0.333592535
ë´óß,êÁèZç˜ñÿ2,2,0,0,0.006321113,0.430272109,0.286564626,0.383503401,0.017421603,0.002574671,0.493197279,2.071429,0.801393728,0.164115646
ë´óß,êÁèZñˆí¨,0,0,1.149425287,0.011028924,0.566666667,0.273563218,0.488505747,0.020361991,0.017443447,0,1.965517,0.755656109,0.566666667
ë´óß,êÁèZéıí¨,1,0,0,0.015691625,0.635329341,0.188023952,0.490419162,0.018102372,0.008353206,0.22754491,1.905389,0.737827715,0.380838323
ë´óß,ì˙Émèoí¨,0,0,0.911161731,0.015147375,0.295216401,0.302050114,0.475170843,0.0175,0.001973644,0.330296128,1.875626,0.748,0.27881549
ë´óß,êÁèZç˜ñÿ1,1,0,0,0.00480975,0.476646707,0.191616766,0.422754491,0.008464329,0.000875547,0.250299401,2.176048,0.750906892,0.116167665
ë´óß,êÁèZ4,0,0,0,0.014231795,0.567018072,0.216114458,0.530120482,0.015372168,0.00753385,0.125,1.861446,0.720873786,0.443524096
ë´óß,êÁèZàÆí¨,16,6,0.935453695,0.007479832,0.506080449,0.21655753,0.567352666,0.018210198,0.053905168,0.047708138,1.805893,0.69458897,0.385874649
ë´óß,êÁèZó¥ìcí¨,0,0,0,0.010451555,0.547502449,0.232125367,0.503428012,0.022727273,0.014689502,0.041136141,1.952987,0.706521739,0.481880509
ë´óß,êÁèZ3,5,1,1.002004008,0.009591506,0.686372745,0.180360721,0.457915832,0.036328872,0.42059425,0.350701403,2.02505,0.713193117,0.324649299
ë´óß,êÁèZíÜãèí¨,0,0,0,0.011301349,0.528011204,0.166666667,0.504201681,0.024096386,0.013010796,0.135854342,1.939076,0.744310576,0.378151261
ë´óß,êÁèZ2,13,4,0,0.007949549,0.508086253,0.154986523,0.583557951,0.02988792,0.055646842,0.218328841,1.75876,0.758405978,0.226415094
ë´óß,êÁèZã{å≥í¨,0,1,0,0.006882945,0.656851642,0.212910532,0.481313703,0.025527192,0.012518698,0,2.011325,0.711431743,0.483578709
ë´óß,ñˆå¥2,0,1,3.436426117,0.011913476,0.639862543,0.280412371,0.52371134,0.02055336,0.011962604,0,1.878351,0.727272727,0.650859107
ë´óß,êÁèZ1,3,0,0,0.009629155,0.437254902,0.140196078,0.603921569,0.025742574,0.051166685,0.187254902,1.733333,0.703960396,0.228431373
ë´óß,êÁèZóŒí¨3,0,0,1.112347052,0.007444426,0.54727475,0.195773081,0.498331479,0.028753994,0,0,2.031146,0.714589989,0.481646274
ë´óß,ñˆå¥1,0,1,2.461033634,0.008772435,0.659557014,0.235438884,0.421657096,0.017405063,0.007764936,0,2.140279,0.742088608,0.567678425
ë´óß,êÁèZìå2,1,1,0.991571641,0.014998702,0.554784333,0.174516609,0.402578086,0.014981273,0.003792433,0.3986118,2.085771,0.781835206,0.194843827
ë´óß,êÁèZìå1,0,1,2.386634845,0.007231519,0.626491647,0.170644391,0.46300716,0.016847172,0.000923356,0.142004773,1.980907,0.782190132,0.411694511
ë´óß,êÁèZíáí¨,0,0,0,0.011818514,0.522396114,0.192120885,0.478683216,0.026161239,0.012041746,0.153264976,1.947652,0.728777363,0.358337831
ë´óß,êÁèZóŒí¨2,0,0,0.957854406,0.007714385,0.665708812,0.227969349,0.412835249,0.036723164,0.006539493,0,2.158046,0.707156309,0.605363985
ë´óß,êÁèZâÕå¥í¨,0,0,0,0.010288817,0.610328638,0.171948357,0.473004695,0.029109589,0.004184361,0.175469484,1.994131,0.748858447,0.311032864
ë´óß,êÁèZóŒí¨1,0,0,0,0.001928055,0.435483871,0.119354839,0.603225806,0.025641026,0,0,1.787097,0.615384615,0.219354839
ë´óß,êÁèZèåí¨,1,0,1.016260163,0.007852899,0.711382114,0.134146341,0.357723577,0.051247772,0.005414829,0.538109756,2.212907,0.815508021,0.129065041
ë´óß,êÁèZä÷âÆí¨,0,0,0,0.005281193,0.766488414,0.136660725,0.267973856,0.023660068,0.001007286,0.62150921,2.420083,0.829550942,0.046345811
ë´óß,êÁèZã¥åÀí¨,0,0,0,0.003852736,0.582278481,0.146835443,0.450632911,0.024067389,0.004681805,0.341772152,2.025316,0.762936221,0.224050633
äãè¸,êºêÖå≥4,0,0,2.232142857,0.002083914,0.727678571,0.127232143,0.232142857,0.024916944,0,0,2.689732,0.707641196,0.743303571
äãè¸,êºêÖå≥6,0,1,1.589825119,0.002898686,0.751987281,0.135135135,0.257551669,0.021766965,0.001161318,0,2.686804,0.679897567,0.748807631
äãè¸,ìåêÖå≥6,0,0,0,0.001522549,0.76984127,0.222222222,0.158730159,0.033783784,0.001836726,0,2.777778,0.702702703,0.777777778
äãè¸,ìåêÖå≥5,0,0,1.36425648,0.004102556,0.649386085,0.103683492,0.215552524,0.019480519,0,0,2.768076,0.75,0.412005457
äãè¸,êÖå≥5,0,0,1.779359431,0.003839081,0.629893238,0.197508897,0.274021352,0.046444122,0.00581327,0,2.494662,0.741654572,0.653024911
äãè¸,êºêÖå≥3,0,1,0,0.003123405,0.655447298,0.133746678,0.223206377,0.011811024,0.000412212,0,2.769708,0.726377953,0.659875996
äãè¸,ìåêÖå≥4,0,0,0,0.002461583,0.680440771,0.154269972,0.190082645,0.026369168,0,0,2.837466,0.695740365,0.694214876
äãè¸,êÖå≥4,1,1,0.861326443,0.005376782,0.530577089,0.158484065,0.233419466,0.016050244,0.00727556,0,2.687339,0.723656664,0.523686477
äãè¸,êÖå≥2,0,0,2.659574468,0.006140858,0.703900709,0.146276596,0.257978723,0.018651363,0.025309261,0.130319149,2.588652,0.731707317,0.536347518
äãè¸,êºêÖå≥5,0,2,0,0.005442921,0.354735152,0.203852327,0.242375602,0.015256588,0,0,2.544141,0.750346741,0.268057785
äãè¸,êºêÖå≥2,0,0,1.145475372,0.003641325,0.730813288,0.155784651,0.202749141,0.016820858,0.002681984,0,2.739977,0.718250631,0.75486827
äãè¸,ìåêÖå≥3,0,0,0,0.003925333,0.609090909,0.169090909,0.281818182,0.031914894,0.000877847,0,2.541818,0.734042553,0.556363636
äãè¸,êÖå≥3,0,0,0,0.005513353,0.735318445,0.193548387,0.242349049,0.022058824,0.006302278,0,2.54756,0.736631016,0.556658395
äãè¸,êºêÖå≥1,0,0,0,0.002797398,0.73415978,0.183195592,0.238292011,0.020127119,0.001583651,0,2.623967,0.710805085,0.736914601
äãè¸,ìåã‡í¨8,1,0,0,0.000403065,0.630522088,0.13253012,0.305220884,0.053511706,0,0,2.457831,0.705685619,0.670682731
äãè¸,êÖå≥1,0,0,0,0.003166891,0.76185226,0.117971334,0.212789416,0.013278008,0.000789104,0,2.745314,0.758506224,0.562293275
äãè¸,ìåêÖå≥2,0,1,1.017293998,0.003983954,0.416073245,0.145473042,0.310274669,0.028492647,0.001017266,0,2.382503,0.766544118,0.407934893
äãè¸,ìåã‡í¨5,1,1,0,0.004850219,0.496882793,0.178927681,0.345386534,0.018619934,0.003066161,0.033042394,2.362843,0.723439211,0.484413965
äãè¸,ìÏêÖå≥4,2,0,0.670241287,0.005606514,0.66689008,0.205093834,0.30227882,0.018529588,0.009931647,0,2.385389,0.730424387,0.585790885
äãè¸,ìåêÖå≥1,0,0,1.148105626,0.007953401,0.575200918,0.222732491,0.332950631,0.01865285,0.00577101,0,2.339839,0.729533679,0.509758898
äãè¸,ìÏêÖå≥2,0,0,0,0.003868919,0.736585366,0.236097561,0.247804878,0.014839242,0,0,2.556098,0.741137675,0.709268293
äãè¸,ìåã‡í¨7,0,0,0,0.001654564,0.599419448,0.194484761,0.281567489,0.020807834,0,0,2.483309,0.727050184,0.576197388
